Date,Open,High,Low,Close,Volume
2020.07.30,16:00,16.87820,16.92081,16.86475,16.91849,9575
2020.07.30,17:00,16.91854,16.91854,16.82595,16.82650,6054
2020.07.30,18:00,16.82638,16.83324,16.77429,16.78847,6017
2020.07.30,19:00,16.78950,16.79995,16.76280,16.76280,6879
2020.07.30,20:00,16.76320,16.79891,16.76180,16.78734,5004
2020.07.30,21:00,16.78729,16.78729,16.73246,16.73610,4172
2020.07.30,22:05,16.74670,16.77371,16.70860,16.76588,289
2020.07.30,23:05,16.76602,16.79936,16.71734,16.74124,2130
2020.07.31,00:00,16.74237,16.77540,16.73296,16.73405,8981
2020.07.31,01:00,16.73210,16.74500,16.68682,16.74273,4601
2020.07.31,02:00,16.74210,16.76473,16.69220,16.69293,5170
2020.07.31,03:00,16.69297,16.72913,16.69120,16.72230,3466
2020.07.31,04:00,16.72215,16.76175,16.72210,16.74690,2869
2020.07.31,05:00,16.74696,16.77160,16.73484,16.74783,1686
2020.07.31,06:00,16.74744,16.76400,16.73886,16.76175,2575
2020.07.31,07:00,16.76301,16.79652,16.71702,16.74493,4480
2020.07.31,08:00,16.74478,16.86622,16.72877,16.85194,7845
2020.07.31,09:00,16.85379,16.94887,16.81470,16.93134,5962
2020.07.31,10:00,16.93140,16.99305,16.91090,16.91120,6523
2020.07.31,11:00,16.91240,16.93194,16.86330,16.92405,4347
2020.07.31,12:00,16.92465,17.00205,16.90299,16.96550,5000
2020.07.31,13:00,16.96671,16.97570,16.91153,16.93706,5125
2020.07.31,14:00,16.93688,16.99664,16.92614,16.94440,7531
2020.07.31,15:00,16.94540,17.06910,16.93844,17.02559,8529
2020.07.31,16:00,17.02567,17.02945,16.94943,17.00490,7313
2020.07.31,17:00,17.00498,17.05818,17.00486,17.02145,7515
2020.07.31,18:00,17.02160,17.03753,16.99925,17.03223,4184
2020.07.31,19:00,17.03212,17.06920,17.01064,17.05923,4225
2020.07.31,20:00,17.05890,17.09550,17.05890,17.09160,3274
2020.07.31,21:00,17.09060,17.09835,17.04600,17.04725,2271
2020.08.02,22:05,17.01600,17.03578,17.00971,17.03156,1637
2020.08.02,23:05,17.03159,17.06726,17.01312,17.03265,2117
2020.08.03,00:00,17.03345,17.06630,17.01536,17.02463,3393
2020.08.03,01:00,17.02463,17.08972,17.00982,17.07975,9676
2020.08.03,02:00,17.07940,17.10093,17.03640,17.05910,10311
2020.08.03,03:00,17.05927,17.07343,17.05890,17.06852,6021
2020.08.03,04:00,17.06857,17.07595,17.06103,17.07412,2133
2020.08.03,05:00,17.07423,17.07535,17.01305,17.05910,8623
2020.08.03,06:00,17.05890,17.06652,17.01376,17.05740,7220
2020.08.03,07:00,17.05800,17.17495,17.05421,17.16795,7011
2020.08.03,08:00,17.16840,17.22496,17.16478,17.17516,10757
2020.08.03,09:00,17.17504,17.26719,17.15707,17.20732,8384
2020.08.03,10:00,17.20763,17.30270,17.20463,17.28300,7534
2020.08.03,11:00,17.28386,17.29618,17.23615,17.25069,7249
2020.08.03,12:00,17.25175,17.27380,17.23148,17.25825,4642
2020.08.03,13:00,17.25822,17.34675,17.25622,17.34667,6910
2020.08.03,14:00,17.34705,17.34815,17.28235,17.28485,8044
2020.08.03,15:00,17.28299,17.29683,17.22394,17.25085,8739
2020.08.03,16:00,17.25074,17.25130,17.18725,17.19343,8680
2020.08.03,17:00,17.19337,17.24344,17.18731,17.19742,6515
2020.08.03,18:00,17.19739,17.20550,17.18025,17.18767,4077
2020.08.03,19:00,17.18761,17.20255,17.18188,17.19808,4672
2020.08.03,20:00,17.19868,17.20856,17.18255,17.19852,3368
2020.08.03,21:00,17.19861,17.19930,17.17887,17.19104,3475
2020.08.03,22:05,17.19106,17.19250,17.17525,17.18900,158
2020.08.03,23:05,17.18950,17.19686,17.17683,17.19165,942
2020.08.04,00:00,17.19251,17.20565,17.18197,17.19837,2244
2020.08.04,01:00,17.19846,17.20790,17.19345,17.20415,3345
2020.08.04,02:00,17.20413,17.21025,17.19587,17.20624,2692
2020.08.04,03:00,17.20646,17.20904,17.18871,17.19610,1184
2020.08.04,04:00,17.19583,17.20420,17.19448,17.19542,1414
2020.08.04,05:00,17.19541,17.20362,17.18850,17.18971,1339
2020.08.04,06:00,17.18953,17.20717,17.15971,17.17166,1725
2020.08.04,07:00,17.17169,17.19508,17.12115,17.12674,5957
2020.08.04,08:00,17.12693,17.23550,17.11538,17.23455,6270
2020.08.04,09:00,17.23488,17.28005,17.23446,17.24655,8087
2020.08.04,10:00,17.24773,17.29507,17.24285,17.28446,6846
2020.08.04,11:00,17.28425,17.45610,17.28200,17.43832,6301
2020.08.04,12:00,17.43954,17.46060,17.40934,17.43500,4728
2020.08.04,13:00,17.43541,17.53392,17.40692,17.50000,6387
2020.08.04,14:00,17.50025,17.50520,17.41440,17.41662,6523
2020.08.04,15:00,17.41618,17.43042,17.36676,17.41785,7392
2020.08.04,16:00,17.41901,17.41901,17.37081,17.37939,6708
2020.08.04,17:00,17.37955,17.41050,17.36760,17.39950,5100
2020.08.04,18:00,17.39937,17.41771,17.37556,17.38441,4548
2020.08.04,19:00,17.38431,17.42290,17.36846,17.40480,4463
2020.08.04,20:00,17.40482,17.40593,17.37347,17.37500,4781
2020.08.04,21:00,17.37491,17.38315,17.36438,17.36725,2900
2020.08.04,22:05,17.36897,17.38900,17.36220,17.37570,498
2020.08.04,23:05,17.37549,17.38246,17.37021,17.37380,3971
2020.08.05,00:00,17.37437,17.39028,17.35376,17.35421,1880
2020.08.05,01:00,17.35133,17.37626,17.33996,17.36870,2147
2020.08.05,02:00,17.36860,17.38365,17.34047,17.34450,2434
2020.08.05,03:00,17.34440,17.36838,17.32555,17.32791,2316
2020.08.05,04:00,17.32796,17.34620,17.31454,17.31622,2814
2020.08.05,05:00,17.31671,17.32195,17.30620,17.31090,1830
2020.08.05,06:00,17.31115,17.35300,17.30287,17.35030,2954
2020.08.05,07:00,17.35046,17.35811,17.26007,17.26035,6093
2020.08.05,08:00,17.26027,17.28265,17.20115,17.26739,10089
2020.08.05,09:00,17.26684,17.35755,17.23530,17.24387,7214
2020.08.05,10:00,17.24350,17.28225,17.19405,17.22210,8303
2020.08.05,11:00,17.22160,17.26370,17.21015,17.25730,7090
2020.08.05,12:00,17.25820,17.27204,17.17152,17.17997,6508
2020.08.05,13:00,17.18026,17.25220,17.16960,17.18330,8305
2020.08.05,14:00,17.18350,17.23639,17.18147,17.22810,6703
2020.08.05,15:00,17.22910,17.30700,17.22850,17.28810,7308
2020.08.05,16:00,17.28811,17.32240,17.25758,17.31975,6180
2020.08.05,17:00,17.31945,17.35733,17.30501,17.35555,5343
2020.08.05,18:00,17.35534,17.35534,17.31977,17.33425,4335
2020.08.05,19:00,17.33435,17.36251,17.32306,17.35785,2975
2020.08.05,20:00,17.35795,17.36518,17.32280,17.34580,4895
2020.08.05,21:00,17.34563,17.34750,17.32040,17.32195,2420
2020.08.05,22:05,17.30910,17.32697,17.30603,17.31493,294
2020.08.05,23:05,17.31492,17.33945,17.25839,17.30364,3056
2020.08.06,00:00,17.30261,17.33151,17.29723,17.32410,1773
2020.08.06,01:00,17.32405,17.32580,17.23314,17.25948,6621
2020.08.06,02:00,17.25983,17.29948,17.25441,17.29245,2676
2020.08.06,03:00,17.29250,17.32510,17.28780,17.32212,2971
2020.08.06,04:00,17.32286,17.33345,17.29885,17.30748,2688
2020.08.06,05:00,17.30759,17.34102,17.29849,17.31265,4747
2020.08.06,06:00,17.31289,17.32830,17.29802,17.30970,4995
2020.08.06,07:00,17.30840,17.35583,17.25875,17.33775,7162
2020.08.06,08:00,17.33800,17.51612,17.32210,17.48330,10003
2020.08.06,09:00,17.48350,17.58185,17.46524,17.56535,10154
2020.08.06,10:00,17.56555,17.62267,17.52210,17.53212,9683
2020.08.06,11:00,17.53241,17.64268,17.53178,17.61660,10548
2020.08.06,12:00,17.61610,17.66406,17.51553,17.52173,9261
2020.08.06,13:00,17.52129,17.53990,17.46705,17.46887,7716
2020.08.06,14:00,17.46935,17.53975,17.41800,17.43282,9702
2020.08.06,15:00,17.43243,17.56999,17.42955,17.51503,10282
2020.08.06,16:00,17.51473,17.55921,17.45561,17.46141,9266
2020.08.06,17:00,17.46208,17.46906,17.41456,17.41618,6833
2020.08.06,18:00,17.41644,17.45761,17.41030,17.45184,5040
2020.08.06,19:00,17.45165,17.45939,17.42720,17.44502,4943
2020.08.06,20:00,17.44354,17.45167,17.41088,17.42415,7185
2020.08.06,21:00,17.42480,17.42715,17.41545,17.41967,2715
2020.08.06,22:05,17.41450,17.43534,17.41195,17.43354,376
2020.08.06,23:05,17.43313,17.43770,17.41129,17.42540,2264
2020.08.07,00:00,17.42550,17.43278,17.41209,17.43238,1533
2020.08.07,01:00,17.43283,17.43990,17.41642,17.43950,1740
2020.08.07,02:00,17.44070,17.46709,17.43406,17.46307,1048
2020.08.07,03:00,17.46374,17.50528,17.46242,17.49810,2837
2020.08.07,04:00,17.49837,17.57089,17.49650,17.56615,3840
2020.08.07,05:00,17.56610,17.56974,17.51011,17.51300,4584
2020.08.07,06:00,17.51238,17.54716,17.50060,17.54501,3740
2020.08.07,07:00,17.54495,17.57924,17.51790,17.56455,7208
2020.08.07,08:00,17.56435,17.59472,17.52803,17.57920,7096
2020.08.07,09:00,17.57918,17.66562,17.57510,17.61324,7215
2020.08.07,10:00,17.61338,17.64558,17.60315,17.60822,7762
2020.08.07,11:00,17.60809,17.62195,17.53543,17.53621,6565
2020.08.07,12:00,17.53681,17.55849,17.49457,17.51809,6985
2020.08.07,13:00,17.51832,17.53812,17.47490,17.49606,7762
2020.08.07,14:00,17.49610,17.66941,17.49479,17.60281,9554
2020.08.07,15:00,17.60276,17.66138,17.54239,17.57951,9869
2020.08.07,16:00,17.57888,17.64116,17.55085,17.63835,7451
2020.08.07,17:00,17.63885,17.64915,17.56845,17.64454,4402
2020.08.07,18:00,17.64445,17.68641,17.60205,17.60319,5554
2020.08.07,19:00,17.60325,17.62050,17.59187,17.61730,5547
2020.08.07,20:00,17.61600,17.64058,17.60960,17.62070,5378
2020.08.07,21:00,17.62107,17.65585,17.61015,17.63625,1911
2020.08.09,22:05,17.59375,17.61940,17.58175,17.59765,977
2020.08.09,23:05,17.59887,17.60805,17.58740,17.59845,3022
2020.08.10,00:00,17.59815,17.67460,17.59565,17.67305,5515
2020.08.10,01:00,17.67325,17.67350,17.61824,17.62151,4577
2020.08.10,02:00,17.62188,17.64528,17.61850,17.61975,18386
2020.08.10,03:00,17.62025,17.62730,17.60718,17.60862,18456
2020.08.10,04:00,17.60856,17.62480,17.59912,17.60584,8654
2020.08.10,05:00,17.60601,17.63676,17.59880,17.61430,8742
2020.08.10,06:00,17.61560,17.61647,17.60379,17.61255,2701
2020.08.10,07:00,17.61559,17.71999,17.61330,17.71999,5170
2020.08.10,08:00,17.72000,17.76482,17.71806,17.73489,6032
2020.08.10,09:00,17.73500,17.78481,17.68086,17.68674,6797
2020.08.10,10:00,17.68672,17.74105,17.67983,17.73625,4369
2020.08.10,11:00,17.73595,17.77192,17.71021,17.75315,3918
2020.08.10,12:00,17.75318,17.77031,17.73799,17.76203,3493
2020.08.10,13:00,17.76218,17.76229,17.71237,17.71536,4256
2020.08.10,14:00,17.71571,17.71762,17.66160,17.66890,4972
2020.08.10,15:00,17.66922,17.72659,17.66500,17.71561,7940
2020.08.10,16:00,17.71560,17.72130,17.68637,17.68687,6383
2020.08.10,17:00,17.68673,17.70624,17.66638,17.68998,4413
2020.08.10,18:00,17.68979,17.69501,17.67569,17.68042,3027
2020.08.10,19:00,17.68012,17.68661,17.66785,17.67315,2758
2020.08.10,20:00,17.67296,17.69262,17.66635,17.66925,9095
2020.08.10,21:00,17.66882,17.69967,17.66882,17.68750,1993
2020.08.10,22:05,17.68250,17.70980,17.68120,17.69935,277
2020.08.10,23:05,17.69885,17.70375,17.68389,17.70190,1418
2020.08.11,00:00,17.69821,17.71290,17.69637,17.70580,2140
2020.08.11,01:00,17.70775,17.73111,17.69360,17.73089,2929
2020.08.11,02:00,17.73045,17.73460,17.69470,17.69559,2980
2020.08.11,03:00,17.69510,17.69520,17.65028,17.65146,3547
2020.08.11,04:00,17.65147,17.66323,17.62235,17.62625,9001
2020.08.11,05:00,17.62626,17.64085,17.62162,17.62395,2352
2020.08.11,06:00,17.62389,17.66390,17.62152,17.64445,4945
2020.08.11,07:00,17.64410,17.73314,17.63995,17.71335,7009
2020.08.11,08:00,17.71254,17.71275,17.63225,17.63296,6653
2020.08.11,09:00,17.63284,17.64753,17.56216,17.56400,6907
2020.08.11,10:00,17.56455,17.57940,17.53604,17.57100,6280
2020.08.11,11:00,17.57060,17.58447,17.54790,17.58330,6317
2020.08.11,12:00,17.58304,17.60238,17.48215,17.50401,6310
2020.08.11,13:00,17.50390,17.51503,17.47438,17.48865,8049
2020.08.11,14:00,17.48845,17.56042,17.48564,17.56036,9174
2020.08.11,15:00,17.55993,17.60180,17.53905,17.55208,9665
2020.08.11,16:00,17.55125,17.55312,17.49450,17.54492,8259
2020.08.11,17:00,17.54457,17.55033,17.41585,17.42365,6869
2020.08.11,18:00,17.42395,17.46965,17.42389,17.45855,5974
2020.08.11,19:00,17.45865,17.48635,17.44780,17.45805,6143
2020.08.11,20:00,17.45900,17.52005,17.45775,17.51025,7732
2020.08.11,21:00,17.51015,17.51806,17.45975,17.45975,1919
2020.08.11,22:05,17.46175,17.46497,17.45490,17.45682,304
2020.08.11,23:05,17.45881,17.50845,17.45446,17.48964,3627
2020.08.12,00:00,17.48939,17.51076,17.48901,17.51010,4009
2020.08.12,01:00,17.51099,17.56525,17.49248,17.54245,4956
2020.08.12,02:00,17.54225,17.55587,17.52796,17.54235,9660
2020.08.12,03:00,17.54285,17.56572,17.54030,17.55875,5519
2020.08.12,04:00,17.55865,17.56075,17.54625,17.55110,4434
2020.08.12,05:00,17.55090,17.57670,17.54931,17.57313,5374
2020.08.12,06:00,17.57358,17.57535,17.53400,17.55300,3502
2020.08.12,07:00,17.55337,17.55990,17.46670,17.53221,6689
2020.08.12,08:00,17.53217,17.53552,17.47766,17.49659,9159
2020.08.12,09:00,17.49650,17.54205,17.45705,17.50795,7924
2020.08.12,10:00,17.50725,17.52715,17.38928,17.40110,8170
2020.08.12,11:00,17.40057,17.40631,17.33798,17.38026,7210
2020.08.12,12:00,17.38057,17.44455,17.34876,17.41782,6606
2020.08.12,13:00,17.41777,17.45516,17.35515,17.36621,8616
2020.08.12,14:00,17.36587,17.41890,17.34045,17.40276,8995
2020.08.12,15:00,17.40331,17.42688,17.35080,17.36496,8711
2020.08.12,16:00,17.36415,17.41342,17.35963,17.40085,7016
2020.08.12,17:00,17.40040,17.42705,17.39626,17.42587,4754
2020.08.12,18:00,17.42615,17.43520,17.40881,17.42085,3929
2020.08.12,19:00,17.42187,17.43057,17.41866,17.43057,3998
2020.08.12,20:00,17.43103,17.47042,17.43074,17.46610,5207
2020.08.12,21:00,17.46587,17.47170,17.44192,17.46180,1141
2020.08.12,22:05,17.41655,17.47045,17.39889,17.43223,174
2020.08.12,23:05,17.43507,17.47494,17.42326,17.42837,2638
2020.08.13,00:00,17.42851,17.47267,17.42825,17.46001,2482
2020.08.13,01:00,17.45820,17.46599,17.38616,17.43045,6559
2020.08.13,02:00,17.42975,17.46860,17.41933,17.46740,2876
2020.08.13,03:00,17.46760,17.47185,17.46430,17.46985,1629
2020.08.13,04:00,17.46975,17.46975,17.45850,17.46300,2565
2020.08.13,05:00,17.46170,17.47506,17.45428,17.47506,1443
2020.08.13,06:00,17.47605,17.48468,17.46655,17.47147,1571
2020.08.13,07:00,17.47121,17.47174,17.38023,17.42615,7571
2020.08.13,08:00,17.42645,17.44539,17.40526,17.44030,6904
2020.08.13,09:00,17.43995,17.49281,17.43350,17.47325,7742
2020.08.13,10:00,17.47294,17.50185,17.42700,17.43535,5977
2020.08.13,11:00,17.43565,17.44170,17.37968,17.42179,5317
2020.08.13,12:00,17.42175,17.47541,17.38500,17.43720,6497
2020.08.13,13:00,17.43710,17.46990,17.42767,17.43012,6260
2020.08.13,14:00,17.43002,17.45045,17.38541,17.40400,8276
2020.08.13,15:00,17.40372,17.40590,17.36200,17.39565,8437
2020.08.13,16:00,17.39642,17.42441,17.39455,17.42086,4814
2020.08.13,17:00,17.42070,17.42350,17.38842,17.39176,4171
2020.08.13,18:00,17.39216,17.42365,17.38865,17.39255,6281
2020.08.13,19:00,17.39325,17.45484,17.38174,17.43941,5655
2020.08.13,20:00,17.43951,17.44026,17.40864,17.42875,5198
2020.08.13,21:00,17.42905,17.43392,17.40415,17.40415,3558
2020.08.13,22:05,17.38910,17.42890,17.38315,17.42290,244
2020.08.13,23:05,17.42270,17.42930,17.41610,17.42610,938
2020.08.14,00:00,17.42568,17.43123,17.41830,17.42690,2072
2020.08.14,01:00,17.42700,17.46490,17.41418,17.43088,12629
2020.08.14,02:00,17.43076,17.46749,17.43076,17.45450,8527
2020.08.14,03:00,17.45473,17.46435,17.40731,17.41129,8852
2020.08.14,04:00,17.41225,17.43015,17.40616,17.41629,8030
2020.08.14,05:00,17.41654,17.42993,17.39795,17.42042,5338
2020.08.14,06:00,17.42031,17.43605,17.40457,17.41857,7190
2020.08.14,07:00,17.41839,17.43405,17.37547,17.43405,5414
2020.08.14,08:00,17.43416,17.48446,17.40560,17.47571,6043
2020.08.14,09:00,17.47627,17.48590,17.44770,17.46899,5626
2020.08.14,10:00,17.46944,17.49594,17.46315,17.49286,4767
2020.08.14,11:00,17.49324,17.49532,17.46193,17.46368,5570
2020.08.14,12:00,17.46335,17.48567,17.44086,17.45295,3723
2020.08.14,13:00,17.45286,17.45675,17.40473,17.41596,6090
2020.08.14,14:00,17.41617,17.42516,17.32580,17.33050,8754
2020.08.14,15:00,17.33036,17.38124,17.32890,17.36566,8016
2020.08.14,16:00,17.36466,17.38084,17.35351,17.35356,6070
2020.08.14,17:00,17.35364,17.37607,17.34830,17.36982,3765
2020.08.14,18:00,17.36870,17.40940,17.36870,17.40540,2880
2020.08.14,19:00,17.40550,17.41020,17.36741,17.37511,3161
2020.08.14,20:00,17.37555,17.39393,17.35590,17.39244,5359
2020.08.14,21:00,17.39245,17.40215,17.35705,17.36205,3330
2020.08.16,22:05,17.35850,17.36925,17.35850,17.36885,41
2020.08.16,23:05,17.36895,17.39560,17.36495,17.38505,1637
2020.08.17,00:00,17.38495,17.38854,17.35145,17.36440,3016
2020.08.17,01:00,17.36390,17.37845,17.35970,17.36065,7117
2020.08.17,02:00,17.36095,17.37485,17.35935,17.37295,3781
2020.08.17,03:00,17.37305,17.37305,17.35815,17.36890,2159
2020.08.17,04:00,17.36870,17.37241,17.36555,17.37135,2681
2020.08.17,05:00,17.37150,17.37260,17.35469,17.35874,2401
2020.08.17,06:00,17.35845,17.36076,17.35333,17.35767,1213
2020.08.17,07:00,17.35420,17.36065,17.32425,17.33359,4573
2020.08.17,08:00,17.33322,17.36811,17.31755,17.35372,5751
2020.08.17,09:00,17.35363,17.42460,17.35283,17.41875,6540
2020.08.17,10:00,17.41865,17.42012,17.38644,17.40527,6499
2020.08.17,11:00,17.40559,17.44005,17.40520,17.43444,6902
2020.08.17,12:00,17.43438,17.46345,17.42750,17.44078,7222
2020.08.17,13:00,17.44065,17.45590,17.41562,17.43850,5159
2020.08.17,14:00,17.43767,17.44090,17.37920,17.42287,7161
2020.08.17,15:00,17.42291,17.48854,17.40598,17.47467,7463
2020.08.17,16:00,17.47495,17.49145,17.46229,17.46884,6943
2020.08.17,17:00,17.46874,17.49240,17.45915,17.47925,5132
2020.08.17,18:00,17.48066,17.49708,17.47766,17.49630,2369
2020.08.17,19:00,17.49640,17.50789,17.48405,17.50782,4256
2020.08.17,20:00,17.50643,17.53065,17.49697,17.52280,2782
2020.08.17,21:00,17.52222,17.52486,17.49261,17.50547,1479
2020.08.17,22:05,17.50730,17.50830,17.47830,17.48471,159
2020.08.17,23:05,17.48325,17.51455,17.46723,17.47925,2297
2020.08.18,00:00,17.48345,17.51832,17.47335,17.51345,2425
2020.08.18,01:00,17.51431,17.53581,17.50275,17.50735,14643
2020.08.18,02:00,17.50750,17.52325,17.49474,17.50778,6910
2020.08.18,03:00,17.50767,17.51035,17.49965,17.50495,4555
2020.08.18,04:00,17.50515,17.52581,17.50212,17.50790,4392
2020.08.18,05:00,17.50805,17.52095,17.49806,17.49953,5889
2020.08.18,06:00,17.49925,17.50240,17.48425,17.48875,1874
2020.08.18,07:00,17.48765,17.51056,17.46350,17.47649,4747
2020.08.18,08:00,17.47653,17.48501,17.42014,17.44215,6424
2020.08.18,09:00,17.44140,17.45080,17.40142,17.40810,6804
2020.08.18,10:00,17.40840,17.43533,17.39032,17.43047,5913
2020.08.18,11:00,17.43037,17.43586,17.37325,17.40419,6590
2020.08.18,12:00,17.40450,17.41445,17.38403,17.39086,6291
2020.08.18,13:00,17.39076,17.39749,17.32154,17.35275,6700
2020.08.18,14:00,17.35266,17.36584,17.28539,17.30395,9933
2020.08.18,15:00,17.30417,17.35660,17.29696,17.32714,10028
2020.08.18,16:00,17.32758,17.36070,17.32438,17.35509,4747
2020.08.18,17:00,17.35496,17.37024,17.33006,17.34666,6444
2020.08.18,18:00,17.34706,17.35906,17.32065,17.33095,7046
2020.08.18,19:00,17.33064,17.33880,17.31285,17.31367,3433
2020.08.18,20:00,17.31430,17.32611,17.30684,17.31660,3955
2020.08.18,21:00,17.31630,17.32460,17.31515,17.32076,2700
2020.08.18,22:05,17.30975,17.32100,17.30385,17.30874,79
2020.08.18,23:05,17.30878,17.32058,17.29635,17.31825,966
2020.08.19,00:00,17.31825,17.32879,17.30465,17.31100,5541
2020.08.19,01:00,17.31110,17.33170,17.30381,17.32100,5220
2020.08.19,02:00,17.32050,17.33120,17.30160,17.32665,6003
2020.08.19,03:00,17.32660,17.33300,17.31450,17.32954,5479
2020.08.19,04:00,17.32955,17.33239,17.32407,17.33032,3291
2020.08.19,05:00,17.33027,17.33500,17.32425,17.32795,2678
2020.08.19,06:00,17.32621,17.33200,17.32160,17.32850,1992
2020.08.19,07:00,17.32935,17.33630,17.26399,17.29060,5539
2020.08.19,08:00,17.29080,17.31024,17.26368,17.26837,7290
2020.08.19,09:00,17.26768,17.27845,17.24050,17.24673,6096
2020.08.19,10:00,17.24694,17.26674,17.22200,17.24950,5428
2020.08.19,11:00,17.24960,17.26189,17.21471,17.21745,5890
2020.08.19,12:00,17.21755,17.23020,17.18049,17.19330,5974
2020.08.19,13:00,17.19320,17.21051,17.18785,17.20584,7390
2020.08.19,14:00,17.20570,17.21470,17.13060,17.13355,8301
2020.08.19,15:00,17.13375,17.19454,17.11950,17.15290,10714
2020.08.19,16:00,17.15267,17.19465,17.14777,17.18632,7293
2020.08.19,17:00,17.18631,17.21770,17.18019,17.18155,5624
2020.08.19,18:00,17.18135,17.19231,17.15353,17.16125,4385
2020.08.19,19:00,17.15737,17.25331,17.14969,17.20490,10352
2020.08.19,20:00,17.20535,17.26334,17.20535,17.25590,6847
2020.08.19,21:00,17.25490,17.27468,17.25449,17.26950,1291
2020.08.19,22:05,17.26300,17.26300,17.19475,17.20984,848
2020.08.19,23:05,17.20885,17.26250,17.20647,17.24775,304
2020.08.20,00:00,17.25920,17.27057,17.24915,17.26756,1186
2020.08.20,01:00,17.26725,17.26945,17.23961,17.25965,2294
2020.08.20,02:00,17.25930,17.29795,17.25812,17.28395,3805
2020.08.20,03:00,17.28434,17.31000,17.28091,17.29290,2393
2020.08.20,04:00,17.29329,17.29577,17.26771,17.27097,4659
2020.08.20,05:00,17.27115,17.27205,17.26710,17.27140,1000
2020.08.20,06:00,17.27128,17.31544,17.27045,17.29517,2872
2020.08.20,07:00,17.29512,17.30010,17.24617,17.25379,5694
2020.08.20,08:00,17.25290,17.25831,17.21604,17.25110,6827
2020.08.20,09:00,17.25115,17.34666,17.23998,17.30418,7454
2020.08.20,10:00,17.30455,17.32130,17.23763,17.24185,4367
2020.08.20,11:00,17.24193,17.25970,17.19732,17.20851,4809
2020.08.20,12:00,17.20919,17.23785,17.18710,17.20081,5818
2020.08.20,13:00,17.20084,17.25890,17.18739,17.24297,8832
2020.08.20,14:00,17.24312,17.33215,17.23382,17.26654,13064
2020.08.20,15:00,17.26647,17.32576,17.26614,17.32545,10764
2020.08.20,16:00,17.32526,17.33090,17.27377,17.27800,7353
2020.08.20,17:00,17.27790,17.32624,17.26273,17.32382,6392
2020.08.20,18:00,17.32340,17.32920,17.31419,17.32517,3476
2020.08.20,19:00,17.32480,17.32753,17.29580,17.31720,3731
2020.08.20,20:00,17.31717,17.31740,17.25739,17.26505,4618
